Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000170,Strawberry Syrup 750 Ml,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,427.93,01-01-2026,1,BTL(750ML/983GM),427.93,0,0,0,0,0,0,0,0,0,0,0,0,0.58,248.14,0,0,0,0,0.58,248.14,0,0,0,0,0,0,31-01-2026,0.315,134.95,NA,NA,-0.105,-44.84,0.42,179.73,0.315,134.95,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000070,Gelato - Espresso,RM FOOD - ICE CREAMS,RAW MATERIAL,1.25,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000069,Gelato - White Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,1.25,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000066,Gelato - Vanilla,RM FOOD - ICE CREAMS,RAW MATERIAL,3675,01-01-2026,1.242,BOX(5LTR/2.8KG/2400GM),4490.69,6,22050,0,0,0,0,0,0,0,0,0,0,1.767,6492.5,0,0,0,0,1.767,6492.5,0,0,0,0,0,0,31-01-2026,5.183,19048.75,5.417,19906.25,-0.058,-214.37,5.475,20120.63,5.417,19906.25,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000249,Macaroni Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,157.8,01-01-2026,5,PKT(500GM),789.62,7,1104.62,0,0,0,0,0,0,0,0,0,0,2.25,355.06,0,0,0,0,2.25,355.06,0,0,0,0,0,0,31-01-2026,9.75,1538.58,1.2,189.36,-8.55,-1349.22,9.75,1538.58,1.2,189.36,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000068,Gelato - Dark Chocolate Sea Salt Caramel,RM FOOD - ICE CREAMS,RAW MATERIAL,3675,01-01-2026,0.799,BOX(5LTR/2.8KG),2867.44,1,3675,0,0,0,0,0,0,0,0,0,0,0.229,840,0,0,0,0,0.229,840,0,0,0,0,0,0,31-01-2026,1.543,5670,1.543,5670,-0.028,-102.37,1.571,5773.43,1.543,5670,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000071,Gelato - Mango Sorbet,RM FOOD - ICE CREAMS,RAW MATERIAL,3250,01-01-2026,2.036,BOX(5LTR/2.8KG),6616.07,0,0,0,0,0,0,0,0,0,0,0,0,0.086,278.57,0,0,0,0,0.086,278.57,0.029,92.86,0,0,0,0,31-01-2026,1.864,6058.93,1.864,6058.93,-0.057,-185.71,1.921,6243.25,1.864,6058.93,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000067,Gelato - Belgian Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,3675,01-01-2026,1.027,BOX(5LTR/2.8KG),3683.59,1,3675,0,0,0,0,0,0,0,0,0,0,0.429,1575,0,0,0,0,0.429,1575,0,0,0,0,0,0,31-01-2026,1.593,5852.44,1.593,5853.75,-0.005,-19.69,1.598,5872.65,1.593,5853.75,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RET0000082,CI Red Sipper 550ML,SIPPERS/BOTTLES,RETAIL,315,01-01-2026,1,PCS,315,0,0,0,0,0,0,0,0,0,0,0,0,1,315,0,0,0,0,1,315,0,0,0,0,0,0,31-01-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000300,Pita Bread,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,16.5,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000313,Cheese Slice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,478.89,01-01-2026,0,PKT(765GM/51 PCS),0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,112.68,0,0,0,0,0.235,112.68,0,0,0,0,0,0,31-01-2026,-0.235,-112.68,2.902,1389.72,3.137,1502.4,-0.235,-112.54,2.902,1389.72,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000237,Cheesecake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,166.68,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000279,Chicken Sausage,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,8.89,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000238,Chilli Garlic Mushroom Melts (Assembled),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,50.42,01-01-2026,0,PCS,0,5,254.1,0,0,0,0,0,0,0,0,0,0,5,252.08,0,0,0,0,5,252.08,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000383,Ham Slice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,15.76,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63.04,0,0,0,0,4,63.04,0,0,0,0,0,0,31-01-2026,-4,-63.04,32,504.32,36,567.36,-4,-63.04,32,504.32,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000274,Opera Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000246,Herb Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.68,01-01-2026,0,GM,0,400,281.4,0,0,0,0,0,0,0,0,0,0,410,278.81,0,0,0,0,410,278.81,0,0,0,0,0,0,31-01-2026,-10,-6.8,50,34,60,40.8,-10,-6.8,50,34,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000326,The Walnut Date Teacake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,57.92,01-01-2026,0,PCS,0,5,291.11,0,0,0,0,0,0,0,0,3,173.77,7,405.46,0,0,0,0,7,405.46,0,0,0,0,0,0,31-01-2026,1,57.92,NA,NA,0,0,1,57.92,1,57.92,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000325,Pistachio Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,98.51,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,197.02,0,0,0,0,2,197.02,0,0,0,0,0,0,31-01-2026,-2,-197.02,NA,NA,0,0,-2,-197.02,-2,-197.02,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000324,Tiramisu Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.68,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000270,Tortilla,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,120,01-01-2026,0,PACK(12 PCS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000288,Hash Brown (Frozen),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,6.81,01-01-2026,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000318,Vinegar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.04,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000316,Nutella,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1113.26,01-01-2026,0,Pack(750g),0,2,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,2,2226.52,2,2226.52,0,0,2,2226.52,2,2226.52,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000315,Fresh Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.21,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000302,Baked Beans,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,83.81,01-01-2026,0,PKT (400GM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000312,Tumeric Powder,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.27,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000310,Truffle Oil,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,0,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000299,Refined Oil,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.17,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.45,0,0,0,0,20,3.45,0,0,0,0,0,0,31-01-2026,-20,-3.45,0,0,20,3.45,-20,-3.45,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000293,Mozzarella Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,443,01-01-2026,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,172.77,0,0,0,0,0.39,172.77,0,0,0,0,0,0,31-01-2026,-0.39,-172.77,1,443,1.39,615.77,-0.39,-172.77,1,443,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000292,Maple Syrup,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.41,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000286,Green Chilli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,24,01-01-2026,0,PKT(250GM),0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.38,0,0,0,0,0.016,0.38,0,0,0,0,0,0,31-01-2026,-0.016,-0.38,0,0,0.016,0.38,-0.016,-0.38,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000282,Dried Parsley,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,5.53,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,45.89,0,0,0,0,8.3,45.89,0,0,0,0,0,0,31-01-2026,-8.3,-45.89,0,0,8.3,45.89,-8.3,-45.89,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000278,Cherry Tomato,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,9.5,01-01-2026,0,PKT(250GM),0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.95,0,0,0,0,0.1,0.95,0,0,0,0,0,0,31-01-2026,-0.1,-0.95,0,0,0.1,0.95,-0.1,-0.95,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW00000276,Betty Crocker Pancake Premix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.2,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000229,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.44,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000272,White Sauce (Mac & Cheese Sauce),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.3,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,703.75,0,0,0,0,2350,703.75,0,0,0,0,0,0,31-01-2026,-2350,-703.75,500,149.74,2850,853.49,-2350,-703.75,500,149.74,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000264,Sauteed Mushroom,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.53,01-01-2026,0,GM,0,600,327.6,0,0,0,0,0,0,0,0,0,0,40,21.2,0,0,0,0,40,21.2,0,0,0,0,0,0,31-01-2026,560,296.84,200,106.01,-360,-190.82,560,296.84,200,106.01,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000263,Roasted Veggies,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.41,01-01-2026,0,GM,0,1500,619.11,0,0,0,0,0,0,0,0,0,0,620,251.41,0,0,0,0,620,251.41,0,0,0,0,0,0,31-01-2026,880,356.84,600,243.3,-280,-113.54,880,356.84,600,243.3,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000262,Refried Beans,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.14,01-01-2026,0,GM,0,750,102.38,0,0,0,0,0,0,0,0,0,0,200,27.07,0,0,0,0,200,27.07,0,0,0,0,0,0,31-01-2026,550,74.44,500,67.68,-50,-6.77,550,74.44,500,67.68,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000259,Penne Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,154.78,01-01-2026,0,PKT(500GM),0,2,317.12,0,0,0,0,0,0,0,0,0,0,1.25,193.48,0,0,0,0,1.25,193.48,0,0,0,0,0,0,31-01-2026,0.75,116.09,1.3,201.22,0.55,85.13,0.75,116.09,1.3,201.22,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000255,Oven Dried Tomato,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.47,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9.48,0,0,0,0,20,9.48,0,0,0,0,0,0,31-01-2026,-20,-9.48,0,0,20,9.48,-20,-9.48,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000250,Meatball Melt (Assembled),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.48,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000247,Hummus,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.17,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,0,0,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000245,Fried Rice,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.09,01-01-2026,0,GM,0,1500,137.56,0,0,0,0,0,0,0,0,0,0,330,29.51,0,0,0,0,330,29.51,0,0,0,0,0,0,31-01-2026,1170,104.63,1000,89.43,-170,-15.2,1170,104.63,1000,89.43,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000241,Fajita Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.47,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,200,94.98,0,0,0,0,200,94.98,0,0,0,0,0,0,31-01-2026,-200,-94.98,300,142.46,500,237.44,-200,-94.98,300,142.46,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000239,Chipotle Chicken,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.74,01-01-2026,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,700,517.93,0,0,0,0,700,517.93,0,0,0,0,0,0,31-01-2026,-700,-517.93,0,0,700,517.93,-700,-517.93,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000236,Cantonese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.11,01-01-2026,0,GM,0,1500,162.16,0,0,0,0,0,0,0,0,0,0,300,31.81,0,0,0,0,300,31.81,0,0,0,0,0,0,31-01-2026,1200,127.26,1000,106.05,-200,-21.21,1200,127.26,1000,106.05,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000235,Broiche Slices,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.33,01-01-2026,0,GM,0,2600,873.6,0,0,0,0,0,0,0,0,0,0,320,106.05,0,0,0,0,320,106.05,0,0,0,0,0,0,31-01-2026,2280,755.59,1800,596.52,-480,-159.07,2280,755.59,1800,596.52,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000232,Bologense Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.31,01-01-2026,0,GM,0,500,158.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,500,153.03,500,153.03,0,0,500,153.03,500,153.03,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000226,Arabiatta Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.27,01-01-2026,0,GM,0,1000,272.48,0,0,0,0,0,0,0,0,0,0,1100,292.58,0,0,0,0,1100,292.58,0,0,0,0,0,0,31-01-2026,-100,-26.6,200,53.2,300,79.79,-100,-26.6,200,53.2,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000180,Mojito Mint Syrup,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.52,01-01-2026,0,GM,0,2600,1344,0,0,0,0,0,0,0,0,0,0,90,46.52,0,0,0,0,90,46.52,0,0,0,0,0,0,31-01-2026,2510,1297.48,NA,NA,0,0,2510,1297.48,2510,1297.48,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000192,Butter,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-01-2026,0,PKT(500GM),0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0,0,0,0,0,31-01-2026,-0.99,0,0,0,0.99,0,-0.99,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000178,Nimbu Masala Syrup 750ML,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,399,01-01-2026,0,BTL(750ML/983GM),0,2,798,0,0,0,0,0,0,0,0,0,0,0.041,16.24,0,0,0,0,0.041,16.24,0,0,0,0,0,0,31-01-2026,1.959,781.76,NA,NA,0,0,1.959,781.64,1.959,781.76,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000177,Orange Crush 1000ML,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,257.25,01-01-2026,0,BTL(1L/1200GM),0,2,514.5,0,0,0,0,0,0,0,0,0,0,0.033,8.58,0,0,0,0,0.033,8.58,0,0,0,0,0,0,31-01-2026,1.967,505.93,NA,NA,0,0,1.967,506.01,1.967,505.93,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,CAP0000092,Insect Killer,OTHER ELECTRONIC & ELECTRICAL ITEMS,CAPEX,4130,01-01-2026,0,PCS..,0,1,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,1,4130,NA,NA,0,0,1,4130,1,4130,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000185,Green Lettuce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,28,01-01-2026,0,PKT(200GM),0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,3,84,2.5,70,-0.5,-14,3,84,2.5,70,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000205,Keya - Italian Pizza Oregano,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,210,01-01-2026,0,PKT(500GM),0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,1,210,NA,NA,0,0,1,210,1,210,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,PKG0000045,Corrugated Pizza Box (Large) Fits 10 Inch Pizza (Pack of 50),DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,824.25,01-01-2026,0,PKT(50PC),0,1,824.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,1,824.25,NA,NA,0,0,1,824.25,1,824.25,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000222,Mustard Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,180.6,01-01-2026,0,BTL(227g),0,4,722.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,4,722.4,NA,NA,0,0,4,722.4,4,722.4,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000313,Tomato Ketchup,RM FOOD - CONDIMENTS,RAW MATERIAL,170.1,01-01-2026,0,PKT(2KG),0,1.5,255.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-01-2026,1.5,255.15,NA,NA,0,0,1.5,255.15,1.5,255.15,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000106,Avocado,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-01-2026,0,PKT (230 GM),0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,31-01-2026,-1.25,0,3.5,0,4.75,0,-1.25,0,3.5,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000216,Feta Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,177.45,01-01-2026,0,PKT(250GM),0,4,709.8,0,0,0,0,0,0,0,0,0,0,0.2,35.49,0,0,0,0,0.2,35.49,0,0,0,0,0,0,31-01-2026,3.8,674.31,3.6,638.82,-0.2,-35.49,3.8,674.31,3.6,638.82,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000175,Kala Khatta Syrup 750 ML,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,427.93,01-01-2026,0,BTL(750ML/983GM),0,0,0,0,0,0,0,0,0,0,0,0.763,326.5,0.031,13.06,0,0,0,0,0.031,13.06,0,0,0,0,0,0,31-01-2026,0.732,313.44,NA,NA,0,0,0.732,313.24,0.732,313.44,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000176,Lemon,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,19.15,01-01-2026,0,PKT(500GM),0,1.88,36,0,0,0,0,0,0,0,0,0,0,0.28,5.36,0,0,0,0,0.28,5.36,0,0,0,0,0,0,31-01-2026,1.6,30.64,NA,NA,0,0,1.6,30.64,1.6,30.64,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000179,Spicy Mango Syrup 750 ML,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,329.56,01-01-2026,0,BTL(750ML/983GM),0,3,988.69,0,0,0,0,0,0,0,0,0,0,0.031,10.06,0,0,0,0,0.031,10.06,0,0,0,0,0,0,31-01-2026,2.969,978.63,NA,NA,0,0,2.969,978.47,2.969,978.63,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Kitchen Store,RAW0000171,Frozen Alphonso Mango Smoothie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-01-2026,0,PCS(125GM),0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,31-01-2026,6,0,NA,NA,0,0,6,0,6,0,
