Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,27-11-2025,SE-242,CIGKII-PO-265,-,-,CIGKII-PO-265,27-11-2025,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,10,PCS..,0,20.2,-,202,0,18,36.36,-,-,-,-,36.36,0,238.36,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Office Stag Solutions Private Limited,25-11-2025,SE-241,OS/DL/25-26/2649,-,-,CIGKII-PO-263,24-11-2025,-,Disposable Nitrile Gloves blue,CLEANING CONSUMABLES - GARBAGE BAGS/GLUE PADS/GLOVES/CAPS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,1500,PCS,0,3,-,4500,0,18,810,-,-,-,-,810,0,5310,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,0,77.53,-,155.06,0,18,27.91,-,-,-,-,27.91,0,182.97,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,0,47.76,-,47.76,0,18,8.6,-,-,-,-,8.6,0,56.36,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS..,0,66.55,-,66.55,0,18,11.98,-,-,-,-,11.98,0,78.53,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS..,0,89.6,-,89.6,0,18,16.13,-,-,-,-,16.13,0,105.73,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS..,0,146.6,-,146.6,0,18,26.39,-,-,-,-,26.39,0,172.99,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,39.87,-,39.87,0,18,7.18,-,-,-,-,7.18,0,47.05,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,83.22,-,83.22,0,18,14.98,-,-,-,-,14.98,0,98.2,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-11-2025,SE-240,25-112025,-,-,CIGKII-PO-264,25-11-2025,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PKT(100GM),0,28.57,-,57.14,0,18,10.29,-,-,-,-,10.29,0,67.43,,
