Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),25-12-2025,SE-290,00307543,-,-,CIGKII-PO-315,25-12-2025,RAW0000192,Butter,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PKT(500GM),0,264,-,792,0,5,39.6,-,-,-,-,39.6,0,831.6,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,BANGLA FOODS,25-12-2025,SE-289,25-26/t1-20020,-,-,CIGKII-PO-305,25-12-2025,RAW0000010,Crema - Base - Rich Cream (Whip Topping),RM BEVERAGES - GARNISHING,RAW MATERIAL,-,12,PKT(1KG),0,175,-,2100,0,5,105,-,-,-,-,105,0,2205,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Nature Oils & Grains India Pvt. Ltd.,25-12-2025,SE-288,0022422,-,-,CIGKII-PO-311,25-12-2025,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,20,CASE(11.160KG),0,720,-,14400,0,-,-,-,-,-,-,0,0,14400,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,M.K. FOODS,25-12-2025,SE-287,10784/2025-26,-,-,CIGKII-PO-297,25-12-2025,RAW0000270,Tortilla,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,15,PKT(12PC),0,120,-,1800,0,-,-,-,-,-,-,0,0,1800,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-12-2025,SE-286,24122025,-,-,CIGKII-PO-314,25-12-2025,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS..,0,20.2,-,40.4,0,18,7.27,-,-,-,-,7.27,0,47.67,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-12-2025,SE-286,24122025,-,-,CIGKII-PO-314,25-12-2025,RAW0000256,Panini Bread (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1600,GM,0,0.08,-,128,0,5,6.4,-,-,-,-,6.4,0,134.4,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-12-2025,SE-286,24122025,-,-,CIGKII-PO-314,25-12-2025,RAW0000242,Flat Bread (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,960,GM,0,0.07,-,67.2,0,5,3.36,-,-,-,-,3.36,0,70.56,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-12-2025,SE-286,24122025,-,-,CIGKII-PO-314,25-12-2025,RAW0000272,White Sauce (Mac & Cheese Sauce) (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,500,GM,0,0.3,-,150,0,5,7.5,-,-,-,-,7.5,0,157.5,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,25-12-2025,SE-286,24122025,-,-,CIGKII-PO-314,25-12-2025,RAW0000235,Broiche Slices (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,900,GM,0,0.32,-,288,0,5,14.4,-,-,-,-,14.4,0,302.4,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),23-12-2025,SE-285,00279021,-,-,CIGKII-PO-313,23-12-2025,RAW0000305,Frozen Pita Bread (RTC),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,Pack (420g),0,92,-,276,0,-,-,-,-,-,-,0,0,276,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),23-12-2025,SE-285,00279021,-,-,CIGKII-PO-313,23-12-2025,RAW0000181,Eggs,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,5,Pack (30 Pcs),0,236,-,1180,0,-,-,-,-,-,-,0,0,1180,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),23-12-2025,SE-285,00279021,-,-,CIGKII-PO-313,23-12-2025,RAW0000267,Spaghetti Pasta (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PKT(500GM),0,95.4,-,477,0,5,23.85,-,-,-,-,23.85,0,500.85,,
