Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,11,PCS..,0,65.2,-,717.2,0,18,129.1,-,-,-,-,129.1,0,846.3,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,25,PCS..,0,20.2,-,505,0,18,90.9,-,-,-,-,90.9,0,595.9,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,PCS..,0,77.48,-,542.36,0,18,97.62,-,-,-,-,97.62,0,639.98,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS..,0,106.6,-,639.6,0,18,115.13,-,-,-,-,115.13,0,754.73,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,162.13,-,810.65,0,18,145.92,-,-,-,-,145.92,0,956.57,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,89.6,-,448,0,18,80.64,-,-,-,-,80.64,0,528.64,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS..,0,23.93,-,143.58,0,18,25.84,-,-,-,-,25.84,0,169.42,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,68.79,-,275.16,0,18,49.53,-,-,-,-,49.53,0,324.69,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,89.5,-,358,0,18,64.44,-,-,-,-,64.44,0,422.44,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,5-12-2025,SE-248,5122025,-,-,CIGKII-PO-277,5-12-2025,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,77.53,-,310.12,0,18,55.82,-,-,-,-,55.82,0,365.94,,
