Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,2995.25,-,299.53,0,18,53.91,-,-,-,-,53.91,0,353.43,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.5,KG,0,474.88,-,237.44,0,18,42.74,-,-,-,-,42.74,0,280.18,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(250GM),0,235.22,-,235.22,0,18,42.34,-,-,-,-,42.34,0,277.56,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.25,KG,0,548.19,-,137.05,0,18,24.67,-,-,-,-,24.67,0,161.72,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,6,NOS,0,141.39,-,848.34,0,18,152.7,-,-,-,-,152.7,0,1001.04,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,0,52.47,-,209.88,0,18,37.78,-,-,-,-,37.78,0,247.66,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,7,NOS,0,39.19,-,274.33,0,18,49.38,-,-,-,-,49.38,0,323.71,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,6,NOS,0,73.29,-,439.74,0,18,79.15,-,-,-,-,79.15,0,518.89,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,0,670.65,-,67.07,0,18,12.07,-,-,-,-,12.07,0,79.13,,
Coffee Island GK II,Coffee Island GK Main  Store,Deepanshu Kahrana,Compass India Food Services Private Limited,29-6-2025,SE-69,29062025,-,-,PO-76,29-6-2025,RAW0000078,Chipotle Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0.2,KG,0,739.9,-,147.98,0,18,26.64,-,-,-,-,26.64,0,174.62,,
