All the values shown here are in INR.

  Building Type,Area,Region,Outlet Name,Date,Source,No Of Items,No Of Bills,Employee Meal Bills,Sale,Discount,Restaurant Packaging Charges,Packaging Charge [CART - SWIGGY],Restaurant Charge,Staff Welfare charge at 5%,Staff Welfare,Delivery Charge,Platform Fee Charge,Smile Amount Charge,Charges,Net Sale,ECom_GST@5%,GST @5%,GST @18%,GST @40%,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-24,"POS",86.00,48,0,19033.21,328.00,0,0,0,0,0,0,0,0,0.00,18705.21,0,935.29,0,0,935.29,19640.50,1.50,19642.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-24,"Zomato",1.00,1,0,320.00,160.00,20.00,0,0,0,0,0,0,0,20.00,160.00,9.00,0,0,0,9.00,189.00,0.00,189.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-25,"POS",193.00,107,0,43717.94,1233.43,0,0,0,0,0,0,0,0,0.00,42484.51,0,2070.83,192.48,0,2263.31,44747.82,21.18,44769.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-25,"Zomato",3.00,1,0,1030.00,200.00,20.00,0,0,0,0,0,0,0,20.00,830.00,42.50,0,0,0,42.50,892.50,0.50,893.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-26,"POS",110.00,61,0,22716.08,457.00,0,0,0,0,0,0,0,0,0.00,22259.08,0,1113.02,0,0,1113.02,23372.10,7.90,23380.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-26,"Zomato",1.00,1,0,370.00,185.00,20.00,0,0,0,0,0,0,0,20.00,185.00,10.25,0,0,0,10.25,215.25,-0.25,215.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-27,"POS",124.00,68,0,26568.87,87.00,0,0,0,0,0,0,0,0,0.00,26481.87,0,1324.15,0,0,1324.15,27806.02,10.98,27817.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-27,"Mobile App",2.00,1,0,368.00,100.00,0,0,5.00,0,0,0,0,0,5.00,268.00,0,14.30,0,0,14.30,287.30,-0.30,287.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-27,"Swiggy",1.00,1,0,230.00,50.00,0,20.00,0,0,0,0,0,0,20.00,180.00,9.00,0,0,0,9.00,209.00,0.00,209.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-28,"POS",201.00,109,0,44898.65,125.00,0,0,0,0,0,0,0,0,0.00,44773.65,0,2238.76,0,0,2238.76,47012.41,19.59,47032.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-28,"Swiggy",2.00,2,0,540.00,130.00,0,40.00,0,0,0,0,0,0,40.00,410.00,20.50,0,0,0,20.50,470.50,0.50,471.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-28,"Mobile App",3.00,1,0,690.00,100.00,0,0,5.00,0,0,0,0,0,5.00,590.00,0,30.40,0,0,30.40,625.40,-0.40,625.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-29,"POS",68.00,42,0,13442.24,287.14,0,0,0,0,0,0,0,0,0.00,13155.10,0,657.79,0,0,657.79,13812.89,9.11,13822.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-29,"Swiggy",2.00,1,0,750.84,135.00,0,20.00,0,0,0,0,0,0,20.00,615.84,30.79,0,0,0,30.79,666.63,0.37,667.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-29,"Mobile App",3.00,1,0,480.00,29.00,0,0,5.00,0,0,0,0,0,5.00,451.00,0,23.46,0,0,23.46,479.46,-0.46,479.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-30,"POS",104.00,55,0,19575.67,102.54,0,0,0,0,0,0,0,0,0.00,19473.13,0,973.70,0,0,973.70,20446.83,15.17,20462.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-30,"Zomato",1.00,1,0,320.00,80.00,0,0,0,0,0,0,0,0,0.00,240.00,12.00,0,0,0,12.00,252.00,0.00,252.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-30,"Mobile App",3.00,1,0,690.00,0.00,0,0,5.00,0,0,0,0,0,5.00,690.00,0,35.40,0,0,35.40,730.40,-0.40,730.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-31,"POS",123.00,61,0,30757.66,846.09,0,0,0,0,0,0,0,0,0.00,29911.57,0,1495.60,0,0,1495.60,31407.17,10.83,31418.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-31,"Mobile App",2.00,1,0,520.00,0.00,0,0,5.00,0,0,0,0,0,5.00,520.00,0,26.90,0,0,26.90,551.90,0.10,552.00,
"-","-","West","Coffee Island Phoenix Market City - Mumbai",2025-12-31,"Zomato",2.00,1,0,580.00,197.00,0,0,0,0,0,0,0,0,0.00,383.00,19.15,0,0,0,19.15,402.15,-0.15,402.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-01,"POS",75.00,48,0,16917.10,649.00,0,0,0,0,0,0,0,0,0.00,16268.10,0,813.41,0,0,813.41,17081.51,7.49,17089.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-01,"Mobile App",18.00,13,0,4689.00,1348.00,0,0,65.00,0,0,0,0,0,65.00,3341.00,0,178.76,0,0,178.76,3584.76,0.24,3585.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-01,"Zomato",10.00,7,0,2836.61,1114.49,140.00,0,0,0,0,0,0,0,140.00,1722.12,93.11,0,0,0,93.11,1955.23,-0.23,1955.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-01,"Swiggy",4.00,3,0,1300.00,382.49,0,90.00,0,0,0,0,0,0,90.00,917.51,45.88,0,0,0,45.88,1053.39,-0.39,1053.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-02,"POS",109.00,50,0,26004.12,3466.00,0,0,0,0,0,0,0,0,0.00,22538.12,0,1121.01,0,47.14,1168.15,23706.27,10.73,23717.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-02,"Zomato",11.00,8,0,2831.90,1359.28,160.00,0,0,0,0,0,0,0,160.00,1472.62,81.63,0,0,0,81.63,1714.25,0.75,1715.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-02,"Swiggy",10.00,5,0,2930.00,1070.99,0,150.00,0,0,0,0,0,0,150.00,1859.01,92.95,0,0,0,92.95,2101.96,1.04,2103.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-02,"Mobile App",3.00,2,0,1233.00,128.00,0,0,25.00,0,0,0,5.00,0,30.00,1105.00,0,60.65,0,0,60.65,1195.65,0.35,1196.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-03,"POS",133.00,67,0,32418.71,1596.78,0,0,0,0,0,0,0,0,0.00,30821.93,0,1488.65,167.64,47.14,1703.43,32525.36,9.64,32535.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-03,"Swiggy",16.00,10,0,5070.00,1612.00,0,300.00,0,0,0,0,0,0,300.00,3458.00,172.90,0,0,0,172.90,3930.90,0.10,3931.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-03,"Zomato",4.00,3,0,1370.00,515.00,60.00,0,0,0,0,0,0,0,60.00,855.00,45.75,0,0,0,45.75,960.75,0.25,961.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-03,"Mobile App",11.00,10,0,2749.00,1204.00,0,0,50.00,0,0,0,0,0,50.00,1545.00,0,86.25,0,0,86.25,1681.25,0.75,1682.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-04,"POS",109.00,50,0,26133.85,1208.00,0,0,0,0,0,0,0,0,0.00,24925.85,0,1246.31,0,0,1246.31,26172.16,5.84,26178.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-04,"Swiggy",9.00,7,0,2560.00,886.00,0,210.00,0,0,0,0,0,0,210.00,1674.00,83.70,0,0,0,83.70,1967.70,1.30,1969.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-04,"Zomato",14.00,9,0,4347.54,1292.00,180.00,0,0,0,0,0,0,0,180.00,3055.54,161.78,0,0,0,161.78,3397.32,1.68,3399.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-04,"Mobile App",10.00,8,0,2440.00,986.00,0,0,40.00,0,0,0,0,0,40.00,1454.00,0,79.90,0,0,79.90,1573.90,1.10,1575.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-05,"Zomato",10.00,8,0,2720.00,670.00,160.00,0,0,0,0,0,0,0,160.00,2050.00,110.50,0,0,0,110.50,2320.50,1.50,2322.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-05,"POS",106.00,53,0,26593.00,86.00,0,0,0,0,0,0,0,0,0.00,26507.00,0,1325.35,0,0,1325.35,27832.35,5.65,27838.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-05,"Swiggy",5.00,3,0,1420.00,681.00,0,90.00,0,0,0,0,0,0,90.00,739.00,36.95,0,0,0,36.95,865.95,1.05,867.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-05,"Mobile App",13.00,5,0,3116.00,531.00,0,0,25.00,0,0,0,0,0,25.00,2585.00,0,133.74,0,0,133.74,2743.74,-0.74,2743.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-06,"POS",113.00,52,0,27803.78,309.00,0,0,0,0,0,0,0,0,0.00,27494.78,0,1362.96,0,94.28,1457.24,28952.02,5.98,28958.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-06,"Zomato",10.00,7,0,3770.00,982.50,140.00,0,0,0,0,0,0,0,140.00,2787.50,146.38,0,0,0,146.38,3073.88,1.12,3075.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-06,"Mobile App",12.00,10,0,2830.00,1292.00,0,0,50.00,0,0,0,0,0,50.00,1538.00,0,85.90,0,0,85.90,1673.90,1.10,1675.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-06,"Swiggy",8.00,3,0,2570.00,654.47,0,90.00,0,0,0,0,0,0,90.00,1915.53,95.78,0,0,0,95.78,2101.31,-0.31,2101.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-07,"POS",129.00,59,0,30388.18,2176.21,0,0,0,0,0,0,0,0,0.00,28211.97,0,1410.61,0.00,0,1410.61,29622.58,8.42,29631.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-07,"Zomato",8.00,3,0,2740.00,605.00,60.00,0,0,0,0,0,0,0,60.00,2135.00,109.74,0,0,0,109.74,2304.74,0.26,2305.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-07,"Mobile App",11.00,8,0,2880.00,855.00,0,0,40.00,0,0,0,0,0,40.00,2025.00,0,108.45,0,0,108.45,2173.45,0.55,2174.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-07,"Swiggy",2.00,2,0,700.00,200.00,0,60.00,0,0,0,0,0,0,60.00,500.00,25.00,0,0,0,25.00,585.00,1.00,586.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-08,"POS",101.00,49,0,24717.79,476.00,0,0,0,0,0,0,0,0,0.00,24241.79,0,1180.82,91.37,47.14,1319.33,25561.12,8.88,25570.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-08,"Mobile App",3.00,2,0,650.00,262.00,0,0,10.00,0,0,0,0,0,10.00,388.00,0,21.20,0,0,21.20,419.20,-0.20,419.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-08,"Zomato",3.00,2,0,1040.00,305.00,40.00,0,0,0,0,0,0,0,40.00,735.00,38.75,0,0,0,38.75,813.75,0.25,814.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-08,"Swiggy",3.00,2,0,920.00,420.00,0,60.00,0,0,0,0,0,0,60.00,500.00,25.00,0,0,0,25.00,585.00,0.00,585.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-09,"POS",77.00,43,0,18512.75,112.00,0,0,0,0,0,0,0,0,0.00,18400.75,0,894.66,91.37,0,986.03,19386.78,6.22,19393.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-09,"Zomato",3.00,2,0,935.00,447.50,40.00,0,0,0,0,0,0,0,40.00,487.50,26.38,0,0,0,26.38,553.88,0.12,554.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-09,"Swiggy",22.00,8,0,6785.00,3012.99,0,240.00,0,0,0,0,0,0,240.00,3772.01,188.62,0,0,0,188.62,4200.63,1.37,4202.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-09,"Mobile App",2.00,2,0,460.00,262.00,0,0,10.00,0,0,0,0,0,10.00,198.00,0,11.70,0,0,11.70,219.70,0.30,220.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-10,"POS",150.00,61,0,35411.34,886.00,0,0,0,0,0,0,0,0,0.00,34525.34,0,1726.27,0,0,1726.27,36251.61,9.39,36261.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-10,"Swiggy",3.00,2,0,945.00,346.00,0,60.00,0,0,0,0,0,0,60.00,599.00,29.95,0,0,0,29.95,688.95,0.05,689.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-10,"Zomato",3.00,2,0,710.00,320.00,40.00,0,0,0,0,0,0,0,40.00,390.00,21.50,0,0,0,21.50,451.50,0.50,452.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-10,"Mobile App",1.00,1,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,5.85,0,0,5.85,109.85,0.15,110.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-11,"POS",107.00,48,0,24056.45,958.00,0,0,0,0,0,0,0,0,0.00,23098.45,0,1154.95,0,0,1154.95,24253.40,4.60,24258.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-11,"Mobile App",6.00,6,0,1215.00,303.00,0,0,30.00,0,0,0,0,0,30.00,912.00,0,51.00,0,0,51.00,993.00,0.00,993.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-11,"Swiggy",5.00,3,0,2230.00,736.00,0,80.00,0,0,0,0,0,0,80.00,1494.00,74.70,0,0,0,74.70,1648.70,0.30,1649.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-11,"Zomato",5.00,3,0,1280.00,572.00,60.00,0,0,0,0,0,0,0,60.00,708.00,38.40,0,0,0,38.40,806.40,-0.40,806.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-12,"POS",147.00,63,0,37605.87,982.00,0,0,0,0,0,0,0,0,0.00,36623.87,0,1831.20,0,0,1831.20,38455.07,9.93,38465.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-12,"Mobile App",8.00,4,0,2080.00,632.00,0,0,20.00,0,0,0,0,0,20.00,1448.00,0,76.00,0,0,76.00,1544.00,0.00,1544.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-12,"Swiggy",7.00,5,0,2050.00,637.50,0,100.00,0,0,0,0,0,0,100.00,1412.50,70.63,0,0,0,70.63,1583.13,0.87,1584.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-12,"Zomato",10.00,5,0,2640.00,1285.00,100.00,0,0,0,0,0,0,0,100.00,1355.00,72.76,0,0,0,72.76,1527.76,0.24,1528.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-13,"POS",133.00,62,0,33164.16,1751.00,0,0,0,0,0,0,0,0,0.00,31413.16,0,1554.68,0,0,1554.68,32967.84,10.16,32978.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-13,"Swiggy",4.00,2,0,1170.00,383.49,0,40.00,0,0,0,0,0,0,40.00,786.51,39.32,0,0,0,39.32,865.83,0.17,866.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-13,"Zomato",22.00,7,0,6120.00,2065.00,140.00,0,0,0,0,0,0,0,140.00,4055.00,209.75,0,0,0,209.75,4404.75,2.25,4407.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-13,"Mobile App",15.00,8,0,3251.00,929.00,0,0,40.00,0,0,0,0,0,40.00,2322.00,0,123.28,0,0,123.28,2485.28,0.72,2486.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-14,"Zomato",11.00,8,0,3395.00,1226.50,160.00,0,0,0,0,0,0,0,160.00,2168.50,116.43,0,0,0,116.43,2444.93,1.07,2446.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-14,"POS",111.00,53,0,28184.95,166.00,0,0,0,0,0,0,0,0,0.00,28018.95,0,1400.96,0,0,1400.96,29419.91,12.09,29432.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-14,"Swiggy",11.00,6,0,3560.00,791.48,0,120.00,0,0,0,0,0,0,120.00,2768.52,138.43,0,0,0,138.43,3026.95,0.05,3027.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-14,"Mobile App",9.00,4,0,2209.00,431.00,0,0,20.00,0,0,0,0,0,20.00,1778.00,0,92.51,0,0,92.51,1890.51,-0.51,1890.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-15,"Swiggy",3.00,3,0,800.00,375.00,0,60.00,0,0,0,0,0,0,60.00,425.00,21.25,0,0,0,21.25,506.25,-0.25,506.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-15,"POS",75.00,34,0,18550.41,1677.00,0,0,0,0,0,0,0,0,0.00,16873.41,0,843.68,0,0,843.68,17717.09,6.91,17724.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-15,"Mobile App",4.00,4,0,920.00,539.00,0,0,20.00,0,0,0,0,0,20.00,381.00,0,22.65,0,0,22.65,423.65,0.35,424.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-15,"Zomato",16.00,6,0,4990.00,2345.00,120.00,0,0,0,0,0,0,0,120.00,2645.00,138.25,0,0,0,138.25,2903.25,0.75,2904.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-16,"POS",79.00,45,0,17818.68,867.17,0,0,0,0,0,0,0,0,0.00,16951.51,0,812.65,125.73,0,938.38,17889.89,4.11,17894.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-16,"Mobile App",10.00,7,0,2848.00,657.00,0,0,35.00,0,0,0,0,0,35.00,2191.00,0,115.85,0,0,115.85,2341.85,0.15,2342.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-16,"Swiggy",11.00,7,0,3625.00,1558.49,0,140.00,0,0,0,0,0,0,140.00,2066.51,103.33,0,0,0,103.33,2309.84,1.16,2311.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-16,"Zomato",4.00,2,0,1180.00,585.00,40.00,0,0,0,0,0,0,0,40.00,595.00,31.75,0,0,0,31.75,666.75,0.25,667.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-17,"POS",118.00,54,0,29374.95,1603.39,0,0,0,0,0,0,0,0,0.00,27771.56,0,1388.59,0,0,1388.59,29160.15,10.85,29171.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-17,"Zomato",8.00,4,0,2094.25,616.00,80.00,0,0,0,0,0,0,0,80.00,1478.25,77.92,0,0,0,77.92,1636.17,-1.17,1635.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-17,"Swiggy",4.00,2,0,1445.00,544.00,0,40.00,0,0,0,0,0,0,40.00,901.00,45.05,0,0,0,45.05,986.05,-0.05,986.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-17,"Mobile App",5.00,2,0,1410.00,200.00,0,0,10.00,0,0,0,0,0,10.00,1210.00,0,50.08,0,0,50.08,1270.08,-0.08,1270.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-18,"POS",89.00,42,0,24886.44,1041.93,0,0,0,0,0,0,0,0,0.00,23844.51,0,1128.75,228.58,0,1357.33,25201.84,6.16,25208.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-18,"Swiggy",5.00,4,0,1530.00,487.49,0,80.00,0,0,0,0,0,0,80.00,1042.51,52.12,0,0,0,52.12,1174.63,0.37,1175.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-18,"Zomato",4.00,3,0,1110.00,555.00,60.00,0,0,0,0,0,0,0,60.00,555.00,30.75,0,0,0,30.75,645.75,1.25,647.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-19,"POS",102.00,49,0,21712.95,1095.00,0,0,0,0,0,0,0,0,0.00,20617.95,0,1030.90,0,0,1030.90,21648.85,4.15,21653.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-19,"Zomato",21.00,8,0,6390.00,3087.00,160.00,0,0,0,0,0,0,0,160.00,3303.00,173.16,0,0,0,173.16,3636.16,0.84,3637.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-19,"Swiggy",5.00,2,0,1610.00,400.97,0,40.00,0,0,0,0,0,0,40.00,1209.03,60.45,0,0,0,60.45,1309.48,-0.48,1309.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-19,"Mobile App",2.00,1,0,560.00,100.00,0,0,5.00,0,0,0,0,0,5.00,460.00,0,23.90,0,0,23.90,488.90,0.10,489.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-20,"POS",124.00,60,0,29687.10,338.00,0,0,0,0,0,0,0,0,0.00,29349.10,0,1467.46,0,0,1467.46,30816.56,7.44,30824.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-20,"Zomato",20.00,9,0,5855.00,2772.50,180.00,0,0,0,0,0,0,0,180.00,3082.50,163.13,0,0,0,163.13,3425.63,0.37,3426.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-20,"Swiggy",6.00,4,0,1680.00,665.00,0,80.00,0,0,0,0,0,0,80.00,1015.00,50.76,0,0,0,50.76,1145.76,0.24,1146.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-20,"Mobile App",6.00,3,0,1758.00,370.00,0,0,15.00,0,0,0,0,0,15.00,1388.00,0,72.10,0,0,72.10,1475.10,-1.10,1474.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-21,"POS",127.00,56,0,30359.45,1737.33,0,0,0,0,0,0,0,0,0.00,28622.12,0,1415.51,56.16,0,1471.67,30093.79,7.21,30101.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-21,"Swiggy",4.00,3,0,1260.00,390.00,0,60.00,0,0,0,0,0,0,60.00,870.00,43.50,0,0,0,43.50,973.50,0.50,974.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-21,"Mobile App",7.00,3,0,1434.00,300.00,0,0,15.00,0,0,0,0,5.00,20.00,1134.00,0,59.40,0,0,59.40,1213.40,-0.40,1213.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-21,"Zomato",10.00,6,0,3090.00,1502.00,120.00,0,0,0,0,0,0,0,120.00,1588.00,85.40,0,0,0,85.40,1793.40,0.60,1794.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-22,"POS",106.00,55,0,24506.17,1812.12,0,0,0,0,0,0,0,0,0.00,22694.05,0,1081.95,189.92,0,1271.87,23965.92,6.08,23972.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-22,"Zomato",21.00,11,0,6521.02,3110.00,220.00,0,0,0,0,0,0,0,220.00,3411.02,173.63,0,28.50,0,202.13,3833.15,0.85,3834.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-22,"Swiggy",3.00,2,0,870.00,435.00,0,40.00,0,0,0,0,0,0,40.00,435.00,21.75,0,0,0,21.75,496.75,0.25,497.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-22,"Mobile App",7.00,4,0,1553.00,214.00,0,0,20.00,0,0,0,0,0,20.00,1339.00,0,70.56,0,0,70.56,1429.56,-0.56,1429.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-23,"POS",91.00,37,0,19414.85,848.00,0,0,0,0,0,0,0,0,0.00,18566.85,0,928.35,0,0,928.35,19495.20,4.80,19500.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-23,"Swiggy",15.00,8,0,5040.84,2121.08,0,160.00,0,0,0,0,0,0,160.00,2919.76,145.99,0,0,0,145.99,3225.75,2.25,3228.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-23,"Zomato",10.00,4,0,2960.00,1450.00,80.00,0,0,0,0,0,0,0,80.00,1510.00,79.50,0,0,0,79.50,1669.50,0.50,1670.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-23,"Mobile App",2.00,2,0,460.00,302.00,0,0,10.00,0,0,0,0,0,10.00,158.00,0,9.70,0,0,9.70,177.70,0.30,178.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-24,"POS",120.00,51,0,28461.43,310.00,0,0,0,0,0,0,0,0,0.00,28151.43,0,1407.58,0,0,1407.58,29559.01,9.99,29569.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-24,"Swiggy",14.00,7,0,4102.54,1251.71,0,140.00,0,0,0,0,0,0,140.00,2850.83,142.55,0,0,0,142.55,3133.38,0.62,3134.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-24,"Zomato",8.00,4,0,1950.01,900.00,80.00,0,0,0,0,0,0,0,80.00,1050.01,56.50,0,0,0,56.50,1186.51,0.49,1187.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-24,"Mobile App",10.00,2,0,2810.00,0.00,0,0,10.00,0,0,30.00,0,0,40.00,2810.00,0,147.70,0,0,147.70,2997.70,0.30,2998.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-25,"POS",170.00,82,0,42756.90,1997.00,0,0,0,0,0,0,0,0,0.00,40759.90,0,2024.51,0,0,2024.51,42784.41,11.59,42796.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-25,"Zomato",20.00,8,0,6020.00,2189.00,160.00,0,0,0,0,0,0,0,160.00,3831.00,199.55,0,0,0,199.55,4190.55,1.45,4192.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-25,"Mobile App",1.00,1,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,5.85,0,0,5.85,109.85,0.15,110.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-25,"Swiggy",9.00,4,0,2826.90,1078.53,0,80.00,0,0,0,0,0,0,80.00,1748.37,87.42,0,0,0,87.42,1915.79,0.21,1916.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-26,"Zomato",15.00,7,0,4370.00,1685.00,140.00,0,0,0,0,0,0,0,140.00,2685.00,141.25,0,0,0,141.25,2966.25,1.75,2968.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-26,"POS",125.00,53,0,28246.76,1814.19,0,0,0,0,0,0,0,0,0.00,26432.57,0,1303.81,64.16,0,1367.97,27800.54,8.46,27809.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-26,"Mobile App",1.00,1,0,99.00,12.00,0,0,5.00,0,0,0,0,0,5.00,87.00,0,5.25,0,0,5.25,97.25,-0.25,97.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-26,"Swiggy",9.00,4,0,2660.00,985.99,0,80.00,0,0,0,0,0,0,80.00,1674.01,83.70,0,0,0,83.70,1837.71,1.29,1839.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-27,"POS",146.00,62,0,35069.09,2970.44,0,0,0,0,0,0,0,0,0.00,32098.65,0,1604.93,0,0,1604.93,33703.58,7.42,33711.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-27,"Zomato",13.00,8,0,4210.00,1789.00,160.00,0,0,0,0,0,0,0,160.00,2421.00,129.05,0,0,0,129.05,2710.05,0.95,2711.00,
