Super Category ,Category Name,Item Name ,Has Expiry,Tax Rate,Purchase UOM,Base UOM,Conversion Factor
CAPEX,BOH BEVERAGE EQUIPMENT,Ibrik Coffee Machine with Johny Coffee Pot (Qty 2) Johny Stirring Whisk (Qty 1) Johny Spoon AK8-1 (Qty 1),no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Ice  Machine  Scotsman ACL 57 AS,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Ice Box 60 Ltr,no,,PCS,PCS,1
CAPEX,SMALLWARE,Ice Bucket,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Ice Cream GN Pans,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Ice Cream GN Pans (LID),no,12,PCS,PCS,1
CAPEX,SMALLWARE,Ice Cream Scoop (2 Oz),no,12,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - ICE CREAMS,Ice Cream Vanilla - Amul,no,5,BRICK,GM,2240
CAPEX,BOH BEVERAGE EQUIPMENT,Ice Cube Machine Scotsman ACL 86 AS (Capacity 36 KG),no,18,PCS,PCS,1
RETAIL,RTD ICE TEAS - BOTTLE/CAN,Ice Tea - Lavender,yes,18,CASE(24PC) N.A.,PCS,24
RETAIL,RTD ICE TEAS - BOTTLE/CAN,Ice Tea - Peach,yes,18,CASE(24PC) N.A.,PCS,24
CAPEX,SMALLWARE,Ice Tongs,no,18,PCS,PCS,1
,RM BEVERAGES - POWDERS,Coffee Powder - Coffeeccino,no,5,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Coffee Powder - Coffeeccino,no,5,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Iced Tea Powder - Classic Lemon,yes,18,JAR(20KG),GM,20000
,RM BEVERAGES - POWDERS,Iced Tea Powder - Classic Lemon,yes,18,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Iced Tea Powder - Classic Lemon,yes,18,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Iced Tea Powder - Green Apple,yes,18,JAR(20KG),GM,20000
RAW MATERIAL,RM BEVERAGES - POWDERS,Iced Tea Powder - Peach Paradise,yes,18,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Icing Sugar,no,5,KG,GM,1000
STORE CONSUMABLES,STATIONARY,Index File,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Induction Pasta Pan,no,12,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Insect Killer,no,18,PCS,PCS,1
CAPEX,DIGITAL MENU BOARD,Installation,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Installation Charges - Food Outlet India,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Installation Charges - Paramount,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Installation Charges Air Curtain,no,18,PCS,PCS,1
CAPEX,MUSIC SYSTEM,Installation Testing And Commissioning,no,18,PCS,PCS,1
RETAIL,INSTANT COFFEE - DRY,Instant Classic Coffee Jar - 100Gm,yes,18,CASE(24PC) N.A.,PCS,24
RETAIL,INSTANT COFFEE - DRY,Instant Classic Coffee Jar - 50Gm,yes,18,CASE(48PC),PCS,48
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Instant Coffee Classic 30 Pcs Sachet Box,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Instant Coffee Classic 30 Pcs Sachets Bag Box -Empty Box,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Instant Coffee Classic Sachet - 2.4 Gm,yes,18,BOX(500PCS),PCS,500
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Instant Coffee Flavoured 30 Pcs Sachet Box,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Instant Coffee Flavoured 30 Pcs Sachets Bag Box - Empty Box,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Instant Coffee Hazelnut Sachet - 2Gm,no,18,BOX(500PCS),PCS,500
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Instant Coffee Mocha Sachet - 2Gm,no,18,BOX(500PCS),PCS,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Instant Coffee Sd Pure 1Kg Pouch,no,18,KG,GM,1000
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Instant Gyser,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Insulated Ice Bucket (10 X 8 X 8 = 6L),no,12,PCS,PCS,1
Civil and Interior,Civil & Electrical Work,Interior Consultancy,no,18,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Ir Camera - 4Mp - Cv440I,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Irish Coffee 250Ml Packaging - Sleeve,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Island Star Card,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - POWDERS,J1 Matcha Powder,yes,5,PCS(20GM),GM,20
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Jaggery Cinnamon Tea Cake,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Jaggery Powder Sachet - 0.5Gm (Pack Of 200),no,5,PKT(200PC),PCS,200
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Jalapeno Slices,no,5,Pack(680g),GM,680
CAPEX,BOH BEVERAGE EQUIPMENT,Jar Rinser (Vitamix Or Hamilton),no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Jeera Powder,no,5,PKT(100GM),GM,100
STORE CONSUMABLES,STATIONARY,Jerry Can Cover,no,18,Piece,Piece,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Jobby Dustpan with Brush-Generic,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Johny Turkish/Ibrik Coffee Machine Ak/8-1N,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Johny Turkish/Ibrik Medium Pot Cezve: Ak/8-21,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Johny Turkish/Ibrik Spoon: Ak/8-24,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Johny Turkish/Ibrik Stirring Whisk: Ak/8-25,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Jug,no,18,PCS,PCS,1
RETAIL,RTD JUICES - BOTTLE/CAN,Juice - Abc,no,12,BOX(150PCS),BTL,150
RETAIL,RTD JUICES - BOTTLE/CAN,Juice - Guava,yes,12,PCS,PCS,1
RETAIL,RTD JUICES - BOTTLE/CAN,Juice - Valencia Orange,yes,18,BOX(150BTL),BTL,150
RAW MATERIAL,RM BEVERAGES - GARNISHING,Juice Topping - Ginger,no,12,KG,GM,1000
RAW MATERIAL,RM BEVERAGES - GARNISHING,Juice Topping - Mint,no,,KG,GM,1000
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,KAY Delimer,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,KOT Puncher,no,12,Piece,Piece,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Kala Khatta Syrup,yes,5,BTL(750ML/983GM),GM,983
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - POWDERS,Kay 5 Sanitiser/ Cleaner,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,Kay AMH Handwash Plus,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - POWDERS,Kay Bio Shield Drain Treatment,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,Kay QSR Heavy Duty Multipurpose Sink Detergent,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - CONDIMENTS,Ketchup,no,12,BAG(100PC),PCS,100
STORE CONSUMABLES,STATIONARY,Key Chain-Lazer Branding Both Side,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Keya - Italian Pizza Oregano,yes,5,PKT(500GM),GM,500
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - KITCHEN ROLL,Kitchen Roll 1 Kg,no,18,BOX(12PC),PCS,12
CAPEX,Indoor Furniture,Kitchen Service Counter,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Knife (6) (Black Handle),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Knife (6) (Green Handle),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Knife (6) (Red Handle),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Knife Magnetic Holder,no,18,PCS,PCS,1
KITCHEN ACCESSORIES,COOKING ACCESSORIES,Knock Box Chute with Open Bottom,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Korean Bun Filled,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Korean Chicken Bun,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Korean Chilli Garlic Mushroom Puff Base,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Korean Chilli Seasoning,no,18,PKT(1KG),GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Korean Chilli Seasoning (CIB),no,5,KG,GM,1000
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Kot Rail/Holder,no,12,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Kot Roll - 30Mtr,no,18,BOX(25PCS),PCS,25
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Kot Spike,no,12,PCS,PCS,1
KITCHEN ACCESSORIES,COOKING ACCESSORIES,Krome Pitcher Rinser Side Tray Center,no,5,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,L Joint,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,LG-21L Convection Microwave Oven ( MC2146BV),no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Lable Printer Machine,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Lable Printer Roll,no,18,PCS,PCS,1
Civil and Interior,Civil & Electrical Work,Labour Charges,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Ladder,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Lady Finger Biscuit,no,5,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Lamination,no,,Piece,Piece,1
Civil and Interior,Consultancy,Layout Drawings   Maps,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Lazer Engraver Machine - Mr Carve C1 Pro,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Led Till Card,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Led Torch - Rechargeable (Small),no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Lemon,no,,GM(470),GM,470
RAW MATERIAL,RM FOOD AND BEVERAGES,Lemon Juice (CIB),no,5,KG,GM,1000
Electronic & IT Equipment,Electronic & IT Equipment,Lenovo Laptop v15,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Library Books,no,,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,Lid For 1000 Ml Container,no,18,PKT (65PC),PCS,65
RAW MATERIAL,RM BEVERAGES - TEA BAGS,Lipton Clear & Light Green Tea bags,yes,5,PKT(100PC),PCS,100
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Lockable Cupboard,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Lockable Cupboard New With 2 Under Shelf Front Door,no,18,PCS,PCS,1
CAPEX,Indoor Furniture,Lounge Chair - Style No 3,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Lounge Chair Type - 2,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Lounge Chair Type-1,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CONSUMABLES - TOILET PAPER/TISSUE PAPER/URINAL BALLS/URINAL PADS,M-Fold (Washroom),no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,M-Fold Dispenser (Washroom),no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,MOP SINK,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,MS Storage Wall Cabinet - Half 2 Shelves with Door & Half Open Shelves,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,MS Storage Wall Shelf,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mac & Cheese Sauce,no,18,PKT(500GM),GM,500
CAPEX,BOH BEVERAGE EQUIPMENT,Macap Coffee Beans Grinder - Mi 40 Touch,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Macaroni Pasta Blanced,no,5,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Mango And Pineapple Sorbetto Premix,no,18,PKT(500GM),GM,500
RETAIL,CONFECTIONARY,Mango Menace Chocolate 55g,yes,5,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Manual Bill Book,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Manual Pour Over Aeropress Coffee And Espresso Maker: 85R11,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Maple Syrup (CIB),no,5,KG,GM,1000
RETAIL,RTE - SNACKS,Masala Almond - 40 Gms,yes,12,PCS,PCS,1
RETAIL,RTE - SNACKS,Masala Cashew - 40 Gms,yes,12,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mascarpone Tiramisu,no,5,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Master Carton For 20 Sachets Box,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Master Carton With Jali And Plates Pack,no,12,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Master Carton With Jali Pack,no,12,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,McCain - Aloo Tikki,yes,5,KG,GM,1000
CAPEX,SMALLWARE,Measuring JUG 250 ML,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Measuring Spoon - 5 Pcs,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Meatball Melt (Assembled) (CIB),no,5,PKT(220GM),GM,220
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mediterranean Dressing,no,18,PKT(100GM),GM,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mediterranean Pre-Tossed Veggie Mix,no,18,PKT(250GM),GM,250
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Blue Large,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Blue Medium,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Blue Small,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Blue XL,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Blue XXL,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Red Large,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Red Medium,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Red Small,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Red XL,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - Red XXL,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - White Large,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - White Medium,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - White Small,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - White XL,no,5,PCS,PCS,1
UNIFORM,SUMMER GARMENTS,Men'S T Shirt - Ci Logo - White XXL,no,5,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,CUSTOMISED PRINTING SOLUTIONS,Menu Cards A4 Double Sided On 300 Gsm,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Merrychef - E2S Sp,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - POWDERS,Merrychef Cleaning Chemical (Suma D9),no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Metal Standee (F&B),no,18,PCS,PCS,1
Civil and Interior,Civil & Electrical Work,Metal Work,no,18,PCS,PCS,1
CAPEX,Indoor Furniture,Metallic High Stool - Style No 1,no,18,PCS,PCS,1
CAPEX,Indoor Furniture,Metallic High Stool - Style No 2,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mexican Rice (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mexican Rice Mix,no,18,PKT(500GM),GM,500
CROCKERY & CUTLERY,GLASSWARE,Mexicana Coupe Glass,no,18,BOX(6PC),PCS,6
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - WIPES/SCRUBBERS/PADS,Microfiber Duster (Green Red Blue Yellow),no,5,PCS,PCS,1
,RM BEVERAGES - MILK PRODUCTS,Milk - Almond,yes,18,PKT(180ML/180GM),GM,180
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Almond,yes,18,PKT(200ML/200GM),GM,200
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Milk Maid,no,12,PKT(380ML/380GM),GM,380
,RM BEVERAGES - MILK PRODUCTS,Milk - Oat,yes,18,PKT(180ML/180GM),GM,180
,RM BEVERAGES - MILK PRODUCTS,Milk - Oat,yes,18,PKT(200ML/200GM),GM,200
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Oat,yes,18,CASE(2.4KG),GM,2400
,RM BEVERAGES - MILK PRODUCTS,Milk - Regular,yes,5,PKT(1L/930GM),GM,930
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Regular,yes,5,CASE(11.160KG),GM,11160
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Skimmed,yes,5,PKT(1L/930GM),GM,930
,RM BEVERAGES - MILK PRODUCTS,Milk - Soya,yes,12,PKT(180ML/180GM),GM,180
RAW MATERIAL,RM BEVERAGES - MILK PRODUCTS,Milk - Soya,yes,12,CASE(8640GM),GM,8640
CAPEX,SMALLWARE,Milk Creamer,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Milk Frothing Jug 350 Ml,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Milk Frothing Jug 600 Ml,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Milk Frothing Jug 950 Ml,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Milk Frothing Thermometer,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Milk Steaming Pitchers (With Spout),no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Milkmaid,no,,Piece,PCS,1
RAW MATERIAL,RM BEVERAGES - POWDERS,Milkshake Powder - Cheesecake,yes,5,PKT(500GM),GM,500
,RM BEVERAGES - POWDERS,Iced Tea Powder - Green Apple,yes,18,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Iced Tea Powder - Green Apple,yes,18,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Milkshake Powder - Chocolate,yes,5,JAR(20KG),GM,20000
,RM BEVERAGES - POWDERS,Milkshake Powder - Chocolate,yes,5,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Milkshake Powder - Chocolate,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Milkshake Powder - Strawberry,yes,5,JAR(20KG),GM,20000
RAW MATERIAL,RM BEVERAGES - POWDERS,Milkshake Topping - Chocolate Crumble,no,5,PKT(1KG),GM,1000
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Mini Dustpan With Brush,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Mobile Phone,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Mobile Phone POCO C61 Black,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Mocha Flavoured Coffee 2G Sachet,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Mojito Mint Syrup,no,5,BTL(1L/1300GM),GM,1300
CAPEX,CCTV CAMERA & NETWORKING,Monitor - 20 Inch,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mozzarella Cheese (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mozzarella Cheese 1Kg,no,5,KG,GM,1000
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Ms Staff Locker,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Msds Book,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mushroom & Scrambled Egg White Broccomole Bagel,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mustard Sauce,no,5,BTL(227g),GM,227
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Mustard Sauce 8 Grm,no,12,PKT(100PCS),PCS,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Nachos,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Naturesmith Pepper Sachet - 1Gm,yes,5,BOX(200PC),PCS,200
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Naturesmith Salt Sachet - 1Gm (Pack Of 200),yes,,BOX(200PC),PCS,200
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,New Yorkshire Baked Cheesecake,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Nimbu Masala Syrup,no,5,BTL(750ML/983GM),GM,983
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Nolen Gur Banoffee Jar,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Non Skid MAT 12*16,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Nutella,yes,5,Pack(750g),GM,750
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Nutella (CIB),no,5,KG,GM,1000
CAPEX,CCTV CAMERA & NETWORKING,Nvr - 16 Channel - 1016H,no,18,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Nvr - 4 Channel,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Oats And Honey Muffin,no,18,PCS,PCS,1
CROCKERY & CUTLERY,GLASSWARE,Ocean Glasses Gw Centra Long Drink 495 Ml,no,18,BOX(6PC),PCS,6
CROCKERY & CUTLERY,GLASSWARE,Ocean Glasses Gw Delight Sundae Cup,no,18,BOX(6PC),PCS,6
CROCKERY & CUTLERY,GLASSWARE,Ocean Glasses Gw Ivory Hi Ball 370Ml,no,18,BOX(6PC),PCS,6
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Oil Olive,no,18,PKT(1KG),GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Olive Oil (CIB),no,5,KG(910GM),GM,910
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Olives Black Whole,no,18,PKT(350GM),GM,350
CAPEX,SMALLWARE,Omelet Pan Non-Sticky 6 Inch,no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Onion,no,,KG,GM,1000
RAW MATERIAL,RM BEVERAGES - VEG INGREDIENTS,Onion Chopped (CIB),no,5,#N/A,#N/A,
RAW MATERIAL,RM BEVERAGES - VEG INGREDIENTS,Onion Slice (CIB),no,5,#N/A,#N/A,
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Opera Pastry (CIB),no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Opera Slice,no,5,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Orange Crush,no,,BTL(1L/1200GM),GM,1200
RETAIL,CONFECTIONARY,Orange Haze Chocolate 55g,yes,5,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Orange syrup,yes,5,BTL(500ML/560GM),GM,560
RAW MATERIAL,RM FOOD - CONDIMENTS,Oregano,no,12,BAG(250PC),PCS,250
CAPEX,Outdoor Furniture,Outdoor Bench,no,18,PCS,PCS,1
CAPEX,Outdoor Furniture,Outdoor Chair,no,18,PCS,PCS,1
Civil and Interior,Consultancy,Outlet Specific Concept & Design,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Oven Dried Tomato (CIB),no,5,KG,GM,1000
KITCHEN ACCESSORIES,COOKING ACCESSORIES,Oven Gloves,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,PIPE WALL SHELF,no,18,PCS,PCS,1
CAPEX,POS HARDWARE,POS Printer RP-80 H1 Rugtek,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,PREP TABLE WITH 2 UNDER SHELVE,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,PROFESSIONAL COCOA TOPPING 1.3KG,no,18,PKT(50PC),PCS,50
RETAIL,INSTANT COFFEE - DRY,Pack Of 30 Sachets Flavoured Instant Coffee,yes,18,PCS,PCS,1
RETAIL,INSTANT COFFEE - DRY,Pack Of 30 Sachets Instant Coffee Classic,yes,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Pagers,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pain au chocolat (CIB),no,5,PCS,PCS,1
