Deployment Name,Date,Source,Tab Name,Item Code,Section,Super Category Name,Category Name,Item Name,Item Qty,Total Qty,Rate,SubTotal,Discount,Net Amount,Total Tax,Gross Amount,Bills,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","338","NA","ADDON","Choice of Milk","Regular - Milk -150g Default",4.00,4.00,0.000,0.00,0.00,0.00,0.00,0.00,4,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","340","NA","ADDON","Choice of Milk","Regular - Milk -170g Default",17.00,17.00,0.000,0.00,0.00,0.00,0.00,0.00,17,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","200","NA","Desserts","Gelato","Mango Sorbet Single Scoop",2.00,2.00,94.290,188.58,0.00,188.58,9.42,198.00,2,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","3","NA","Cold Beverages","Cold Brews","Iced Latte Signature-Lrg",3.00,3.00,142.860,428.58,0.00,428.58,21.42,450.00,3,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","62","NA","Cold Beverages","Overnight Brew","Overnite Espresso Classic Brew",2.00,2.00,209.520,419.04,0.00,419.04,20.96,440.00,2,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","184","NA","Main Course","Wholesome Wrap","Smoked Cottage Cheese Wrap",2.00,2.00,241.280,482.56,0.00,482.56,24.12,506.68,2,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","64","NA","Cold Beverages","Proffees (Protein + Coffee)","Espresso Proffee (Protein + Coffee)",2.00,2.00,209.520,419.04,0.00,419.04,20.96,440.00,2,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","150","NA","ADDON","Choice of Milk","Almond Milk @50",4.00,4.00,50.000,200.00,0.00,200.00,10.00,210.00,4,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","214","NA","Quick Bites","Croissant Cookie & Muffin","Oats & Honey Delight Muffin",1.00,1.00,190.480,190.48,0.00,190.48,9.52,200.00,1,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","333","NA","ADDON","Choice of Milk","Regular - Milk -100g Default",7.00,7.00,0.000,0.00,0.00,0.00,0.00,0.00,6,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","136","NA","Hot Beverages","Island Special-Hot","Spanish Bombon (Small)",1.00,1.00,209.520,209.52,0.00,209.52,10.48,220.00,1,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","97","NA","Hot Beverages","Hot Brews","Hot Latte Signature-reg",7.00,7.00,152.380,1066.66,0.00,1066.66,53.34,1120.00,7,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","234","NA","ADDON","Choice of Beans","Master Blend - (Default)",20.00,20.00,0.000,0.00,0.00,0.00,0.00,0.00,18,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","45","NA","Cold Beverages","Island Special-Cold","Mocha Espressione Cold-Med",1.00,1.00,180.950,180.95,0.00,180.95,9.05,190.00,1,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","135","NA","Hot Beverages","Island Special-Hot","Mocha Espressione Hot-reg",3.00,3.00,180.950,542.85,0.00,542.85,27.15,570.00,3,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","137","NA","ADDON","Choice of Beans","Volcano Blend@0",17.00,17.00,0.000,0.00,0.00,0.00,0.00,0.00,14,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","94","NA","Hot Beverages","Hot Brews","Flat White",1.00,1.00,161.900,161.90,0.00,161.90,8.10,170.00,1,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","134","NA","Hot Beverages","Island Special-Hot","Mocha Espressione Hot-Med",1.00,1.00,200.000,200.00,0.00,200.00,10.00,210.00,1,
"MSFT Hyd","2025-12-01","POS","TAKEAWAY","11","NA","Cold Beverages","Cold Brews","Islander Cold Coffee-Med",6.00,6.00,171.428,1028.57,0.00,1028.57,51.43,1080.00,3,
