Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island GK II","10002","2025-09-25","2025-09-25","T1-9917","29","POS","DINE IN","Quick Bites","Croissant Cookie & Muffin","-","Double Choco Chunk Cookie","2025-09-25","04:23:49 PM","2025-09-25","04:29:16 PM","vitaxnova_cigk2_yasmin","vitaxnova_cigk2_yasmin","1","189.9996","190","COSTUMER CHANGE MIND","Item Delete","-",
"Coffee Island GK II","10002","2025-09-27","2025-09-26","T1-10024","71","POS","DINE IN","Cold Beverages","Island Special-Cold","-","Mocha Espressione Cold-Med","2025-09-27","01:05:07 AM","2025-09-27","01:23:18 AM","vitaxnova_cigk2_yasmin","vitaxnova_cigk2_yasmin","1","270.00015","270","COSTUMER CHNGE","Item Delete","-",
"Coffee Island GK II","10002","2025-09-27","2025-09-26","T1-10024","71","POS","DINE IN","ADDON","Choice of Beans","-","Volcano Blend (Default)","2025-09-27","01:05:07 AM","2025-09-27","01:23:18 AM","vitaxnova_cigk2_yasmin","vitaxnova_cigk2_yasmin","1","0","0","-","Item Delete","-",
"Coffee Island GK II","10002","2025-09-28","2025-09-27","T1-10135","96","Swiggy","DELIVERY","Quick Bites","Croissant Cookie & Muffin","213","Sea Salt Caramel Brookie","2025-09-28","04:51:29 AM","2025-09-28","05:09:41 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","210","210","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-29","2025-09-29","T1-10269","27","POS","DINE IN","Quick Bites","Croissant Cookie & Muffin","-","Rocky Road & Pecan Muffin","2025-09-29","05:00:25 PM","2025-09-29","05:04:43 PM","vitaxnova_cigk2_yasmin","vitaxnova_cigk2_yasmin","1","289.9995","290","WRONG PUNCH","Item Delete","-",
"Coffee Island HQ-27","10001","2025-09-09","2025-09-09","T1-8569","38","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-09-09","01:48:37 PM","2025-09-09","01:57:42 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","230","230","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-09-09","2025-09-09","T1-8569","38","Zomato","DELIVERY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-09","01:48:37 PM","2025-09-09","01:57:42 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","0","0","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-09-09","2025-09-09","T1-8569","38","Zomato","DELIVERY","ADDON","Choice of Milk","149","Soya Milk @50","2025-09-09","01:48:37 PM","2025-09-09","01:57:42 PM","vitaxnova_igm_aashiq","vitaxnova_ic_farhan","1","52.5","52.5","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-09-11","2025-09-11","T1-8743","37","POS","DINE IN","Desserts","Desserts","-","Nolen Gur Banofee Jar","2025-09-11","02:43:22 PM","2025-09-11","03:31:44 PM","vitaxnova_ic_payel","vitaxnova_ic_payel","1","295.238","295.24","Customer Wants Refund","Item Delete","-",
"Coffee Island HQ-27","10001","2025-09-11","2025-09-11","T1-8742","36","Mobile App","ONLINE","Hot Beverages","Hot Chocolate","121","Guilt-Free Hot Chocolate-Med","2025-09-11","02:44:43 PM","2025-09-11","03:24:16 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","257","257","-","Bill Void","-",
